Segment_id,Start_time_seconds,End_time_seconds,Start_time_formatted,End_time_formatted,Duration_seconds,Sentence,Emotion_core
68,188.53,190.82,03:08,03:10,2.29,Ode Bo na przykład Fornal nie dał rady ściąć w Syrok.,neutral
486,1813.55,1814.65,30:13,30:14,1.1,Ile kosztuje jeden?,neutral
68,261.56,264.28,04:21,04:24,2.72,Jest to najdłuższy serial polskiej produkcji.,neutral
716,2775.12,2777.56,46:15,46:17,2.44,I ja też tak miałem.,neutral
318,1079.94,1085.43,17:59,18:05,5.49,"Zacząłeś kurwa wiesz, nagle się tak drzeć kurwa i skakać, że kurwa sam nie wiedziałem co się dzieje, kurwa.",neutral
95,182.62,183.74,03:02,03:03,1.12,To jest wielbłąd.,neutral
865,2894.3,2895.68,48:14,48:15,1.38,Polska kuchnia jest dojebana.,neutral
1077,3892.33,3898.77,64:52,64:58,6.44,"o których nigdy nie mówię właściwie, że miałam taką możliwość w ogóle być prowadzącym w Stanach.",neutral
796,1972.03,1974.07,32:52,32:54,2.04,"Dla mnie to jest chore, że oni nie słyszyli...",neutral
688,4697.07,4697.57,78:17,78:17,0.5,Okej.,neutral
250,1010.33,1017.37,16:50,16:57,7.04,"To znaczy są ludzie, którzy dostają nagrody, którzy grają główne role i później nagle mają po prostu dziurę.",neutral
306,1262.33,1265.23,21:02,21:05,2.9,"Nie wiem dlaczego, bo już jedno jest ogarnięte.",neutral
225,974.23,974.73,16:14,16:14,0.5,nie wiem...,neutral
212,670.57,671.25,11:10,11:11,0.68,Na pewno nie.,neutral
1113,4018.65,4022.31,66:58,67:02,3.66,Ja już sobie odpuściłam nieraz.,neutral
1024,3438.79,3440.29,57:18,57:20,1.5,Idziemy być przetępcami.,neutral
454,2076.8,2079.8,34:36,34:39,3.0,Trzy.,neutral
191,715.25,717.23,11:55,11:57,1.98,Muszę dzisiaj dotrzeć do Sofii.,neutral
227,1363.56,1364.46,22:43,22:44,0.9,Czy on jest istotny?,neutral
531,1076.61,1078.21,17:56,17:58,1.6,Bon appétit.,neutral
87,192.79,193.88,03:12,03:13,1.09,Nie wytrzymam.,neutral
237,1097.32,1099.0,18:17,18:19,1.68,Dziękuję panu bardzo.,neutral
467,1876.62,1878.74,31:16,31:18,2.12,"Wręcz to jest takie, what's happening?",neutral
4,128.91,131.35,02:08,02:11,2.44,"Siemano, hesu.",neutral
324,726.4,727.9,12:06,12:07,1.5,2!,neutral
608,2146.82,2148.03,35:46,35:48,1.21,Nareszcie.,neutral
161,624.22,625.16,10:24,10:25,0.94,Kto umie czarować?,neutral
759,2591.11,2592.51,43:11,43:12,1.4,Tak gadają.,neutral
680,1791.03,1792.01,29:51,29:52,0.98,Jak się czujesz?,neutral
62,195.74,197.24,03:15,03:17,1.5,Wisi na ogrodzeniu.,neutral
852,3190.59,3191.99,53:10,53:11,1.4,"Okej, czyli jeden ciebie nie lubi?",neutral
260,881.24,882.48,14:41,14:42,1.24,No przecież.,neutral
209,1028.58,1032.82,17:08,17:12,4.24,No i mamy jeszcze zespół muzyczny.,neutral
995,6915.46,6921.35,115:15,115:21,5.89,Pierwszy raz w życiu wychodzę z jakichś takich swoich stereotypowych odruchów.,neutral
0,0.48,6.92,00:00,00:06,6.44,"Program zawiera treści nieodpowiednie dla widzów niepełnoletnich oraz takie, które mogą urazić niektórych dorosłych.",neutral
48,167.73,172.17,02:47,02:52,4.44,"A czy to prawda, że tam potrafiłeś przewidzieć w Japonii wyniki jakichś wyścigów?",neutral
647,1843.59,1845.07,30:43,30:45,1.48,Tam twoja Ania druga czeka.,neutral
505,1406.85,1406.97,23:26,23:26,0.12,Pod ten.,neutral
170,383.69,386.15,06:23,06:26,2.46,Chyba po prostu za długo się to rozwijało.,neutral
322,723.76,724.7,12:03,12:04,0.94,4!,neutral
174,431.99,433.79,07:11,07:13,1.8,"Psy zawsze wszystko widzą, zawsze.",neutral
284,988.98,994.06,16:28,16:34,5.08,"Proszę Państwa, to był najdzielniejszy doping w historii tego programu.",neutral
53,297.94,300.88,04:57,05:00,2.94,"Jeśli nie zrobicie tego zadania, nie zdobędziecie klucza.",neutral
727,2796.02,2798.1,46:36,46:38,2.08,Od razu się pojawiałem i od razu mnie zabijali.,neutral
612,4190.8,4198.98,69:50,69:58,8.18,"Jakiś tam innych programów gdzie ta, niechęć do mojej osoby rzeczywiście była coraz bardziej widoczna.",neutral
130,827.32,841.48,13:47,14:01,14.16,"Dlatego pomysł na temat wyjazdu na Fidżi, który skończył się na Bali, urodził się rok temu w Portugalii po jakiejś życiowej sesji, gdzie poczułem się po prostu jak ktoś, kto po prostu potrafi pływać.",neutral
277,647.72,649.8,10:47,10:49,2.08,"Fajne, no!",neutral
392,1577.16,1581.36,26:17,26:21,4.2,"Też trenuję pewne rzeczy, z których wolałbym nie przestać.",neutral
589,2322.99,2325.17,38:42,38:45,2.18,All exclusive.,neutral
340,803.76,804.7,13:23,13:24,0.94,"Ale mnie omotał, no.",neutral
106,434.56,436.8,07:14,07:16,2.24,"Serial, który trwa chyba do dziś.",neutral
586,1492.25,1495.07,24:52,24:55,2.82,Kompletnie.,neutral
807,2147.12,2149.78,35:47,35:49,2.66,"I trzecie, leży koło kałamarza.",neutral
205,786.64,787.5,13:06,13:07,0.86,"O, to tego życzę.",neutral
23,92.93,95.09,01:32,01:35,2.16,"Wiem, że jakaś była farmaceutka.",neutral
43,239.7,247.88,03:59,04:07,8.18,"Takie różne rzeczy, które są droższe, więc one jeszcze są, ale takie gadżety z gatunku, nie wiem, smyczek, czy na przykład skarpetki.",neutral
414,919.48,920.39,15:19,15:20,0.91,Daj do szumowinka.,neutral
1254,4546.1,4548.31,75:46,75:48,2.21,"Ja mówię, Karolina, ale spójrz w lewo i w prawo.",neutral
839,3167.87,3172.73,52:47,52:52,4.86,To niebezpiecznie nie zbliża wam się ten żart do kabaretu polskiego?,neutral
381,1356.81,1358.21,22:36,22:38,1.4,– Pan jest kochany.,neutral
105,486.56,487.42,08:06,08:07,0.86,Wygramy.,neutral
307,684.93,688.01,11:24,11:28,3.08,"No właśnie, do góry nie poleci, nie?",neutral
276,1175.06,1178.95,19:35,19:38,3.89,20 minut maksymalnie na odcinek.,neutral
76,417.88,421.1,06:57,07:01,3.22,Może wszystko.,neutral
292,998.05,1001.05,16:38,16:41,3.0,"Z ryjem wyskoczył, zaczął przeklinać.",neutral
1082,3999.88,4000.68,66:39,66:40,0.8,I umytego.,neutral
267,1157.21,1157.83,19:17,19:17,0.62,"No pewnie, że nie.",neutral
159,613.07,615.19,10:13,10:15,2.12,"Po tradycję, która wysłała numer telefonu.",neutral
97,368.42,371.4,06:08,06:11,2.98,Na dzień dzisiejszy jednak wolę towarzystwo mężczyzn.,neutral
294,1115.32,1116.84,18:35,18:36,1.52,"Ja nie wiem, ja się nie znam.",neutral
335,1296.5,1301.56,21:36,21:41,5.06,"Czyli z ludzi gorszych, wykluczonych, powiedzmy niższych w statusie jest zawsze łatwy.",neutral
327,729.94,731.34,12:09,12:11,1.4,"A, jeszcze, jeszcze, jeszcze!",neutral
490,2230.02,2237.28,37:10,37:17,7.26,Jako ostatni.,neutral
173,383.84,384.74,06:23,06:24,0.9,"Myślałem, że...",neutral
263,1531.77,1534.17,25:31,25:34,2.4,Jaką masz dużą twarz.,neutral
446,1573.26,1576.26,26:13,26:16,3.0,Poziom.,neutral
46,78.67,78.78,01:18,01:18,0.11,W straszą.,neutral
417,2118.2,2120.68,35:18,35:20,2.48,Robił to wbrew regułom konkurencji.,neutral
248,456.62,457.19,07:36,07:37,0.57,Trysnął.,neutral
1413,5382.55,5384.33,89:42,89:44,1.78,Nikt nie miał takiego założenia.,neutral
145,488.78,492.48,08:08,08:12,3.7,"No to stary, zaraz się pojadę na telewizor.",neutral
234,963.76,966.94,16:03,16:06,3.18,I dlatego jestem tak uczulona na kłamstwo teraz.,neutral
313,671.65,674.45,11:11,11:14,2.8,Trzeba go grozić.,neutral
451,1455.13,1461.43,24:15,24:21,6.3,"Daj mi tą poduszkę, bo ona idealnie na pierwszego, wiesz, pasuje.",neutral
362,630.29,632.09,10:30,10:32,1.8,Kokosowo-krewetowa.,neutral
28,195.04,196.72,03:15,03:16,1.68,Zapraszam do stołu.,neutral
99,458.89,463.31,07:38,07:43,4.42,No to do widzenia.,neutral
669,1888.39,1890.8,31:28,31:30,2.41,"Przyjdziemy, za jakiś chwilek zjemy.",neutral
9,24.57,31.21,00:24,00:31,6.64,"Moi drodzy, wczoraj Patecki obiecał wszystkim, że wspólnie zrobimy szakszukę i w tym momencie śpi, dlatego teraz idziemy go obudzić, żeby zrobić szakszukę.",neutral
262,673.37,674.31,11:13,11:14,0.94,Dobra.,neutral
298,825.96,828.67,13:45,13:48,2.71,"My mamy razem pokój, razem się trzymamy.",neutral
472,1739.42,1740.34,28:59,29:00,0.92,Z miłą chęcią.,neutral
148,495.06,496.72,08:15,08:16,1.66,I jeszcze się zatrzymujesz.,neutral
220,759.85,764.47,12:39,12:44,4.62,"Opętało ci mamę i ją wołasz, a mama ciebie biegnie.",neutral
200,899.2,901.53,14:59,15:01,2.33,Łącznie powstało 21 odcinków.,neutral
980,6825.26,6827.72,113:45,113:47,2.46,No ale randkowałaś w swoim życiu trochę.,neutral
44,266.35,267.89,04:26,04:27,1.54,Bo najpierw trzeba błędów szukać u siebie.,neutral
829,3132.52,3136.4,52:12,52:16,3.88,"I teraz powiedzcie, idźcie tam gdzieś i powiedzcie Andrzej Rublow.",neutral
150,606.12,606.16,10:06,10:06,0.04,Mariusz!,neutral
147,1217.74,1222.78,20:17,20:22,5.04,Chciałabym mieć lub pracować bardziej.,neutral
140,619.89,621.35,10:19,10:21,1.46,Zaraz zadziała.,neutral
179,359.13,362.06,05:59,06:02,2.93,To nam po chwili dopiero przychodzi.,neutral
362,1525.53,1527.19,25:25,25:27,1.66,Jutro cię zabiję.,neutral
61,315.77,320.39,05:15,05:20,4.62,"Jeśli spodziewali się najgorszego, to ich przypuszczenia właśnie się sprawdziły.",neutral
208,490.86,492.08,08:10,08:12,1.22,"No nie, fajowskie są.",neutral
1462,5360.12,5360.78,89:20,89:20,0.66,"Nie, nie, powiedziałaś.",neutral
312,1323.94,1326.9,22:03,22:06,2.96,A do polki trzeba olki.,neutral
117,351.86,354.14,05:51,05:54,2.28,"No, są takie podwodne.",neutral
420,1230.79,1231.29,20:30,20:31,0.5,Dobrze.,neutral
108,500.75,504.01,08:20,08:24,3.26,Czy Agnieszka będzie miała więcej szczęścia?,neutral
522,2087.73,2088.83,34:47,34:48,1.1,Jest takie rzeczy.,neutral
48,281.57,288.77,04:41,04:48,7.2,"Słuchaj, bo ja jeszcze tak zasłyszałem, że oprócz tego twojego aktorstwa, To ty jeszcze kierowcą Ubera byłeś.",neutral
302,1074.37,1075.59,17:54,17:55,1.22,Julka.,neutral
29,108.47,109.81,01:48,01:49,1.34,Czyli to są ryby.,neutral
34,122.87,131.55,02:02,02:11,8.68,"Pokazywanie tego gdziekolwiek w publicznej telewizji, wprowadzanie takich rzeczy do szkół jest prześladowaniem mnie i łamaniem Konstytucji.",neutral
1284,4799.24,4802.34,79:59,80:02,3.1,To jest niższy lot niż cały pierwszy sezon.,neutral
591,2086.69,2091.63,34:46,34:51,4.94,"Trzy, dwa, jeden.",neutral
11,63.65,65.95,01:03,01:05,2.3,Mieszkasz w Warszawie już dwa lata.,neutral
81,432.98,435.74,07:12,07:15,2.76,Nie dawałem mu się.,neutral
398,1282.23,1286.39,21:22,21:26,4.16,"No taki był moment, więc tak akurat wtedy poczułam, więc tak napisałam.",neutral
338,1218.43,1221.67,20:18,20:21,3.24,Poziom pierwszy zaliczony.,neutral
149,605.88,606.12,10:05,10:06,0.24,Mariusz!,neutral
84,439.77,442.23,07:19,07:22,2.46,"Muszą wygrać się, myślę, że wygrają.",neutral
391,2010.8,2012.84,33:30,33:32,2.04,Nie wypróbuję swoich sił.,neutral
166,541.58,544.24,09:01,09:04,2.66,"Do zobaczenia, cześć.",neutral
327,1597.72,1598.42,26:37,26:38,0.7,Witam Was.,neutral
27,112.03,114.45,01:52,01:54,2.42,"Ja mam to gdzieś do tego, że ja nie udaję nikogo.",neutral
16,62.01,63.27,01:02,01:03,1.26,"Tak, tak, tak, tak.",neutral
210,695.43,697.47,11:35,11:37,2.04,"No troszeczkę, troszeczkę.",neutral
390,859.13,861.23,14:19,14:21,2.1,W ogóle się nie podnieciłem.,neutral
542,1255.28,1256.48,20:55,20:56,1.2,Czy Summer Strangles.,neutral
320,673.79,675.15,11:13,11:15,1.36,Na literę I.,neutral
416,1591.57,1594.13,26:31,26:34,2.56,"Widzę, że impreza się bardzo rozwija.",neutral
433,1929.92,1930.9,32:09,32:10,0.98,Kolejny zadań.,neutral
261,924.26,927.48,15:24,15:27,3.22,Do tej pory takie pieniądze jeszcze nie padły.,neutral
323,1103.79,1106.07,18:23,18:26,2.28,A dzisiaj o laskę spokociliśmy.,neutral
57,201.8,202.86,03:21,03:22,1.06,Wziąła w głowie.,neutral
18,109.14,110.42,01:49,01:50,1.28,"Nie, nie, nie, nie, nie.",neutral
301,1218.21,1219.07,20:18,20:19,0.86,Ja to wiem.,neutral
412,1366.78,1368.64,22:46,22:48,1.86,Zakładam fundację teraz swoją.,neutral
68,143.85,145.03,02:23,02:25,1.18,49.,neutral
914,3059.95,3061.97,50:59,51:01,2.02,Puszczna.,neutral
45,158.54,160.88,02:38,02:40,2.34,Japończyk zakopał magnetofonsony i miałeś znaleźć?,neutral
75,379.5,381.36,06:19,06:21,1.86,Czytasz w moich myślach.,neutral
368,1598.15,1602.29,26:38,26:42,4.14,Ale jak stanę tam na pierwszym ramie...,neutral
78,173.56,174.72,02:53,02:54,1.16,"W sensie, nie rozumiemy.",neutral
50,291.74,294.27,04:51,04:54,2.53,Jak zapach?,neutral
262,907.73,908.45,15:07,15:08,0.72,Ok.,neutral
75,166.69,169.69,02:46,02:49,3.0,Brakowało.,neutral
97,300.93,302.67,05:00,05:02,1.74,Skoczyłby po kwiaty.,neutral
108,388.11,390.09,06:28,06:30,1.98,Wrócił.,neutral
236,431.09,431.93,07:11,07:11,0.84,Taka sznurówka.,neutral
410,914.25,915.65,15:14,15:15,1.4,To delikatne.,neutral
79,250.98,251.88,04:10,04:11,0.9,"Nie, ja nie wejdę tam.",neutral
371,1324.04,1324.78,22:04,22:04,0.74,Tak.,neutral
36,83.81,84.55,01:23,01:24,0.74,Tak?,neutral
539,2027.82,2035.12,33:47,33:55,7.3,"Skóra taka bardziej, już mniej słodka i twarda, natomiast sam środek jest bardzo smaczny.",neutral
395,684.58,685.9,11:24,11:25,1.32,"No nie, no!",neutral
184,414.59,415.43,06:54,06:55,0.84,Dużo jesz.,neutral
661,1610.51,1612.19,26:50,26:52,1.68,Nie pamiętam.,neutral
827,2779.55,2780.05,46:19,46:20,0.5,A ja nie...,neutral
648,2301.8,2303.38,38:21,38:23,1.58,"No, Jointa.",neutral
222,776.1,777.06,12:56,12:57,0.96,"Dziwne, dziwne.",neutral
762,2908.04,2909.2,48:28,48:29,1.16,Przed czołówką.,neutral
64,260.77,267.53,04:20,04:27,6.76,"Wytrenowane, przećwiczone, przygotowane.",neutral
749,2556.07,2559.05,42:36,42:39,2.98,Masz 75 tysięcy złotych.,neutral
106,495.99,498.21,08:15,08:18,2.22,"Agnieszka, teraz Twoja kolej.",neutral
135,265.56,266.84,04:25,04:26,1.28,"No to siup, dawajcie.",neutral
248,880.36,880.54,14:40,14:40,0.18,Cisza.,neutral
382,2680.61,2683.37,44:40,44:43,2.76,Nie ja od razu sobie zmieniłam osobowość.,neutral
99,270.15,270.51,04:30,04:30,0.36,Nie.,neutral
382,1513.0,1517.04,25:13,25:17,4.04,"Każdy musi być zadowolony, a jej potrzeby są zdecydowanie dużo, dużo dalej.",neutral
804,2141.04,2142.2,35:41,35:42,1.16,To jest pierwsza wskazówka.,neutral
278,590.58,593.79,09:50,09:53,3.21,Arek wyszedł z propozycją zadzwonienia do Ciebie.,neutral
286,729.3,730.6,12:09,12:10,1.3,"Tak, wystarczy wpisać w Google.",neutral
417,1813.5,1815.1,30:13,30:15,1.6,Pan major!,neutral
19,43.82,46.22,00:43,00:46,2.4,Jadę?,neutral
237,1454.72,1457.12,24:14,24:17,2.4,"Nie, nie, no nie zostawiłam, ale to jest mój wybór.",neutral
282,575.37,575.85,09:35,09:35,0.48,No.,neutral
1083,2872.08,2873.32,47:52,47:53,1.24,Ładuj!,neutral
715,2518.66,2519.32,41:58,41:59,0.66,Nie ma życia!,neutral
416,923.21,925.33,15:23,15:25,2.12,Papier kamień kto je?,neutral
203,456.29,458.39,07:36,07:38,2.1,"Ech, rozczarowane teraz jest naród.",neutral
444,1674.05,1674.88,27:54,27:54,0.83,Bo takie trzymam.,neutral
272,900.06,900.8,15:00,15:00,0.74,No trzymam cię.,neutral
426,1628.93,1639.74,27:08,27:19,10.81,"Żaden z was nie grał w Krytyka Koronie polityczna, czyli środowisko bliższe moim poglądom, może nie odzwierciedlające, ale bliższe, nazwało was szkłem kontaktowym dla trzydziestolatków.",neutral
241,559.8,560.72,09:19,09:20,0.92,"To wiem, jest taki...",neutral
124,225.22,226.48,03:45,03:46,1.26,Kocek jest?,neutral
1051,3786.7,3789.09,63:06,63:09,2.39,"Mówię, jak wiesz, nie?",neutral
96,280.37,285.35,04:40,04:45,4.98,"Wjechał Polak, nigdy słońca nie widział, więc cały biały był, blady, opalił go słońce i jest odpoczywany.",neutral
377,1253.8,1257.32,20:53,20:57,3.52,"Jeżeli chodzi o mnie, to lubię pozować.",neutral
233,570.6,573.1,09:30,09:33,2.5,Ale cały internet potępił takie zachowanie.,neutral
247,517.35,520.13,08:37,08:40,2.78,"On tutaj był pierwszy w tej federacji, Arek.",neutral
7,28.36,30.2,00:28,00:30,1.84,"Domyślam się, że to będzie boleć.",neutral
777,2856.8,2865.78,47:36,47:45,8.98,"Poza tym byłam najstarsza z rodzeństwa, więc to też kształtowało ten ruch.",neutral
212,429.31,431.21,07:09,07:11,1.9,"Nie no, spokojnie.",neutral
317,718.58,719.74,11:58,11:59,1.16,"Dawaj, połowa!",neutral
413,933.75,934.71,15:33,15:34,0.96,Za 500?,neutral
1406,5361.04,5362.18,89:21,89:22,1.14,"Oczywiście, że tak.",neutral
204,631.95,634.47,10:31,10:34,2.52,Ja lubię sobie robić takie wyzwania.,neutral
63,248.25,249.77,04:08,04:09,1.52,Dziś zaprosili nas na obiad.,neutral
1406,5132.36,5138.76,85:32,85:38,6.4,"Ogrom pracy wykonałam nad sobą i nad swoim aktorstwem w teatrze i dalej wykonuję, bo gram od pięciu lat regularnie.",neutral
188,658.12,658.84,10:58,10:58,0.72,Zapłacę ci.,neutral
468,1032.17,1034.0,17:12,17:14,1.83,"Gryź, Dawid, dwie sekundy.",neutral
314,1159.88,1160.72,19:19,19:20,0.84,Cześć.,neutral
462,1709.77,1711.95,28:29,28:31,2.18,"O matko, jak zaplombowane.",neutral
238,1068.05,1070.17,17:48,17:50,2.12,"Taką rurę się tam stawiało, prawda?",neutral
1201,4539.69,4541.35,75:39,75:41,1.66,"Ale przed Wigilią, czy cały rok?",neutral
82,425.27,431.57,07:05,07:11,6.3,"Przed tym meczem czuje Pan bardziej stres, czy takie pozytywne nakręcenie, bo tutaj jest tak blisko, a może być jednocześnie tak daleko?",neutral
396,1759.55,1760.35,29:19,29:20,0.8,Będziecie sławni.,neutral
152,528.92,535.95,08:48,08:55,7.03,"Spacerując z Paiwanem po wiosce, Moją uwagę przykuły zielone płaty.",neutral
132,576.94,581.86,09:36,09:41,4.92,Się jakiejś konkurencji na wysokości bardziej dzisiaj.,neutral
154,536.24,540.26,08:56,09:00,4.02,"Widziałam trąbkę, no.",neutral
523,2424.73,2425.31,40:24,40:25,0.58,Stało?,neutral
294,1276.7,1278.66,21:16,21:18,1.96,No to rynek niemiecki mamy z głowy.,neutral
159,701.37,704.67,11:41,11:44,3.3,Wiktoria Zarychta.,neutral
1373,5206.4,5207.66,86:46,86:47,1.26,W sieci.,neutral
296,1011.43,1012.43,16:51,16:52,1.0,"Brata, syn.",neutral
265,565.58,566.56,09:25,09:26,0.98,"Nobilitacja, jakbyś...",neutral
1137,3057.91,3058.96,50:57,50:58,1.05,Rewelacyjne miejsce.,neutral
842,2098.28,2100.22,34:58,35:00,1.94,"Bo wiadomo, że każdy ten film zna.",neutral
213,510.16,511.5,08:30,08:31,1.34,Nikt mnie nie bał.,neutral
563,1283.99,1284.87,21:23,21:24,0.88,No.,neutral
611,2376.81,2377.15,39:36,39:37,0.34,Wiesz?,neutral
164,610.88,610.9,10:10,10:10,0.02,Mariusz!,neutral
234,808.86,817.38,13:28,13:37,8.52,"Siddhartha Gautama, nim został Buddą, zaczął medytować.",neutral
102,192.42,193.24,03:12,03:13,0.82,Kości też.,neutral
116,313.38,315.94,05:13,05:15,2.56,No i zarcie lepsze w areszcie niż w domu.,neutral
326,1197.66,1201.78,19:57,20:01,4.12,"Ja proponuję, że dwa dni sprzątanie chłopacy, dwa dni dziewczyny.",neutral
889,3289.66,3297.38,54:49,54:57,7.72,"Bo uważam, że taki remiks jest świetną formą filmową, zwłaszcza w takim wydaniu jak 1670.",neutral
648,2510.99,2516.19,41:50,41:56,5.2,"tylko jakby w to, że jesteś wyjątkowy i masz jakieś takie jakości, które są wyraziste.",neutral
231,478.83,484.5,07:58,08:04,5.67,"Rebryk, czy jesteś może w stanie potwierdzić to wynikiem testu narkotykowego i jak się do tego odniosę?",neutral
118,506.62,507.94,08:26,08:27,1.32,"Decyzji troszkę, prawda?",neutral
253,1108.68,1110.14,18:28,18:30,1.46,Miejsce ósme.,neutral
1300,4771.55,4777.69,79:31,79:37,6.14,"I wiesz, ja tam wjeżdżam i co mam robić, mówię, oj no, tutaj będziesz zapowiadać casting, coś tam, coś tam.",neutral
112,225.55,226.77,03:45,03:46,1.22,To jest kwiat lilii wodnej.,neutral
49,145.84,146.9,02:25,02:26,1.06,To nie jest łatwe.,neutral
367,1594.09,1598.15,26:34,26:38,4.06,"Jak patrzę teraz z dołu, na razie jeszcze to wygląda niewinnie.",neutral
17,94.41,100.29,01:34,01:40,5.88,"Tak, ja myślę, że każdy z nas miał właśnie takie momenty w tym programie cięższe i lepsze.",neutral
265,912.33,912.85,15:12,15:12,0.52,Ok.,neutral
351,1487.35,1491.11,24:47,24:51,3.76,Mamy jeszcze 10 minut.,neutral
53,93.21,95.71,01:33,01:35,2.5,"Ja widzę agurfik, no to patrzy.",neutral
217,990.77,1000.29,16:30,16:40,9.52,"I tak właśnie serial Czterej Pancerni rył kolejne głowy mojego pokolenia, no bo zaczynało się oczywiście od Paluszków i Orzeszków, no ale tam potem wjeżdżała Gołda, wiadomo.",neutral
67,228.42,234.36,03:48,03:54,5.94,"Nie można się z nim niestety napić, dlatego że skurwiel dba o zdrowie i wchodzi wcześnie spać.",neutral
258,1143.73,1144.03,19:03,19:04,0.3,Tak.,neutral
184,721.98,724.92,12:01,12:04,2.94,Już wtedy nikogo innego nie chciałam.,neutral
675,2601.25,2602.63,43:21,43:22,1.38,Później w Raiderze miałaś Twixy.,neutral
427,879.0,880.32,14:39,14:40,1.32,Nie?,neutral
908,2290.22,2293.62,38:10,38:13,3.4,Nie wiem.,neutral
967,3610.29,3612.31,60:10,60:12,2.02,"No jakby może będą, może nie będą.",neutral
476,1789.55,1792.67,29:49,29:52,3.12,O tak.,neutral
677,2603.85,2604.59,43:23,43:24,0.74,Nigdy.,neutral
48,158.4,162.84,02:38,02:42,4.44,"Witam Państwa w kolejnym dniu naszej akcji przeciwko przemocy, Przemocy Stop.",neutral
66,156.93,158.33,02:36,02:38,1.4,"To jest właśnie piękne, że to powiedziałeś.",neutral
800,5469.15,5474.03,91:09,91:14,4.88,Bardzo od tamtej pory przeformatowałam całą swoją.,neutral
130,281.42,282.98,04:41,04:42,1.56,Ale ja nie jestem aż taki.,neutral
171,488.04,490.04,08:08,08:10,2.0,"Jest złoto, jest siła, jest moc.",neutral
5,22.85,26.35,00:22,00:26,3.5,"Autentycznie, to jest prawda, bo się jakby prokuratura zabrała.",neutral
